latitude,longitude,event_date,rainfall_mm_day,elevation_m,slope_degrees,soil_wetness_gwet_top,soil_moisture_source,nearest_landslide_distance_km,nearest_landslide_latitude,nearest_landslide_longitude
24.279476,93.522149,2024-05-28,93.94499206542967,974.0,24.750404884789177,0.91,NASA_POWER_MERRA2,4.4178533557008475,24.24755556,93.54809722
27.21114,95.940218,2024-08-02,36.415000915527344,512.0,22.35109772807088,0.94,NASA_POWER_MERRA2,130.1997783439053,26.41931,94.97369
26.595255,93.009993,2007-07-19,13.495000839233398,72.0,2.4563945664087456,0.89,NASA_POWER_MERRA2,59.948804150003525,27.018342,92.6356
25.513501,92.776121,2024-05-28,44.345001220703125,391.0,12.106073141102073,0.97,NASA_POWER_MERRA2,17.037297652178918,25.366255,92.823037
27.870914,93.596471,2025-06-02,5.50499963760376,1698.0,31.323088369431147,0.91,NASA_POWER_MERRA2,62.507856396442634,27.339267,93.802581
24.299878,92.323438,2022-07-10,1.3650000095367432,85.0,8.16580964839238,0.93,NASA_POWER_MERRA2,32.588892384990615,24.515944,92.540889
27.989199,95.357333,2025-05-31,6.914999485015869,146.0,1.5095270002735288,0.91,NASA_POWER_MERRA2,72.1612401810267,27.715081,94.692035
26.528066,93.850339,2024-09-28,1.8600000143051147,98.0,1.817522018719848,0.86,NASA_POWER_MERRA2,51.23823845367203,26.07256,93.928
25.621685,92.809256,2024-07-19,15.899999618530272,256.0,1.96786377642228,0.91,NASA_POWER_MERRA2,28.436218774272778,25.366255,92.823037
27.121865,94.655002,2025-06-01,4.710000038146973,90.0,0.6752059787394532,0.85,NASA_POWER_MERRA2,46.38720624273466,26.70744,94.70858
25.680825,91.902939,2024-06-01,38.5,1020.0,10.176527410054078,0.97,NASA_POWER_MERRA2,0.7818017132512369,25.67517222,91.8983
24.186802,92.098048,2024-05-28,33.39999771118164,45.0,4.679912393493258,0.92,NASA_POWER_MERRA2,33.64976883963816,24.16966667,91.76686111
25.756677,90.406867,2025-05-31,69.68000030517578,318.0,4.822542232360713,0.86,NASA_POWER_MERRA2,44.8103501783624,25.45903056,90.70813333
25.006525,92.981545,2022-05-14,121.1999969482422,473.0,24.65581600575764,0.94,NASA_POWER_MERRA2,13.149569911570174,25.124583,92.989111
26.835219,94.958753,2025-06-01,6.2900004386901855,263.0,10.48288165556538,0.87,NASA_POWER_MERRA2,28.61321836779866,26.70744,94.70858
26.070991,92.732858,2025-06-01,12.370000839233398,62.0,1.012750369636371,0.85,NASA_POWER_MERRA2,57.38235193912476,25.69814,93.129423
24.719212,93.721817,2022-09-28,9.1899995803833,1766.0,25.54891893118176,0.72,NASA_POWER_MERRA2,7.965411285529467,24.79083333,93.72333333
26.927862,94.653268,2018-05-03,3.065000057220459,93.0,3.109633021988153,0.62,NASA_POWER_MERRA2,25.11174487015952,26.70675,94.70475
29.098874,94.34082,2024-05-28,3.5899996757507324,4002.0,38.77161802681372,0.69,NASA_POWER_MERRA2,157.65835963866294,27.715081,94.692035
28.035421,93.203222,2024-05-28,16.024999618530273,2305.0,63.8104599969853,0.74,NASA_POWER_MERRA2,97.33844947387882,27.339267,93.802581
27.523131,94.528696,2024-05-28,32.22999954223633,114.0,3.1996013002506887,0.68,NASA_POWER_MERRA2,26.73090971190973,27.715081,94.692035
26.486618,91.830091,2024-05-28,16.674999237060547,62.0,5.150652185902698,0.81,NASA_POWER_MERRA2,12.55575048261064,26.37456,91.84561
25.311161,91.667702,2024-11-12,0.0049999998882412,1355.0,36.8376096693336,0.88,NASA_POWER_MERRA2,5.922700654966294,25.36103333,91.64700833
26.365882,92.794091,2024-08-13,0.1099999994039535,75.0,3.389067065438376,0.85,NASA_POWER_MERRA2,74.23923083562602,27.018342,92.6356
27.297049,96.015616,2016-05-22,16.9950008392334,341.0,16.931476365156406,0.87,NASA_POWER_MERRA2,138.56721726500538,27.715081,94.692035
28.789788,95.692506,2022-05-14,22.3700008392334,2608.0,22.61986494804043,0.88,NASA_POWER_MERRA2,154.54165618375438,27.715081,94.692035
27.800466,94.878394,2010-06-10,7.329999923706055,369.0,26.21110856138564,0.94,NASA_POWER_MERRA2,20.649705257637095,27.715081,94.692035
24.341859,92.714738,2024-08-21,15.679999351501465,301.0,13.934706376086588,0.96,NASA_POWER_MERRA2,15.58420691543791,24.478972,92.682861
27.04547,95.443638,2024-08-15,6.789999961853027,541.0,8.917089630363527,0.96,NASA_POWER_MERRA2,82.02476544731479,26.70744,94.70858
22.188247,93.128977,2024-05-28,19.665000915527344,1174.0,44.8127706454555,0.84,NASA_POWER_MERRA2,30.158619636575636,22.404215,92.951647
25.799322,94.965681,2024-05-28,70.01000213623047,1762.0,15.02163983584544,0.92,NASA_POWER_MERRA2,40.203141916110475,26.11,94.76
26.480799,90.833967,2025-05-31,52.22499084472656,52.0,0.3376147110174216,0.79,NASA_POWER_MERRA2,77.56652774240166,25.872268,91.213965
27.024881,92.800263,2024-05-28,85.90502166748047,144.0,6.926249082072704,0.76,NASA_POWER_MERRA2,16.327136539606077,27.018342,92.6356
27.643161,92.843221,2024-08-13,1.8949999809265137,1658.0,40.63992485769936,0.92,NASA_POWER_MERRA2,72.44066571409994,27.018342,92.6356
26.46774,92.807891,2024-05-28,37.17499542236328,68.0,3.035723707408927,0.71,NASA_POWER_MERRA2,63.56971739400109,27.018342,92.6356
27.317111,93.784277,2025-07-07,0.6649999618530273,1047.0,37.37946186375299,0.94,NASA_POWER_MERRA2,2.4198595880422205,27.307072,93.806008
24.301081,93.918672,2025-06-01,44.394996643066406,1021.0,17.089056882966332,0.91,NASA_POWER_MERRA2,18.95639000858738,24.40639,94.06583
27.621838,96.838979,2024-05-28,46.29999923706055,3719.0,12.776750912510217,0.79,NASA_POWER_MERRA2,211.68208959072177,27.715081,94.692035
25.712267,92.006766,2024-09-25,35.8849983215332,933.0,15.06995574963759,0.95,NASA_POWER_MERRA2,10.597098918371398,25.663444,91.915944
25.226868,92.587599,2024-07-02,10.07499885559082,809.0,14.073633716023297,0.99,NASA_POWER_MERRA2,22.79716093332613,25.37539167,92.431275
28.027715,97.32232,2009-06-29,3.9600000381469727,4686.0,35.009177890477666,0.74,NASA_POWER_MERRA2,260.8685277645137,27.715081,94.692035
24.229196,93.953557,2024-07-02,22.96999740600586,1331.0,21.0727182954802,0.91,NASA_POWER_MERRA2,22.75165704778508,24.40639,94.06583
25.707687,94.077931,2024-05-28,80.8800048828125,1187.0,13.934706376086588,0.92,NASA_POWER_MERRA2,1.2826464321288606,25.712031,94.089791
26.726835,91.09518,2025-05-28,19.19499969482422,63.0,1.96786377642228,0.57,NASA_POWER_MERRA2,81.34722291490338,26.2272613,91.6922458
25.234239,91.373291,2007-09-08,184.28501892089844,405.0,9.462322208025618,0.97,NASA_POWER_MERRA2,0.24875309940837104,25.23211111,91.37252778
28.820021,94.256122,2024-05-28,5.304999828338623,2206.0,25.54891893118176,0.69,NASA_POWER_MERRA2,130.06900717727095,27.715081,94.692035
24.740859,92.43471,2025-06-01,57.18500518798828,21.0,4.380487094158032,0.98,NASA_POWER_MERRA2,4.759684160071271,24.78002778,92.45372222
27.191194,88.219109,2017-06-13,2.3350000381469727,1798.0,23.96456544257744,0.58,NASA_POWER_MERRA2,7.755207096030133,27.14871944,88.28128889
26.763305,90.183091,2024-05-28,38.82000350952149,210.0,2.052775101535614,0.75,NASA_POWER_MERRA2,142.734405260035,25.872268,91.213965
23.473816,92.598468,2017-06-13,28.534996032714844,703.0,16.26020470831196,0.98,NASA_POWER_MERRA2,7.086058984227378,23.52583333,92.63861111
23.590627,91.766922,2021-09-18,11.60500144958496,117.0,6.721369339369457,0.91,NASA_POWER_MERRA2,24.36382084205388,23.751528,91.604533
26.237056,92.708945,2025-05-31,10.389999389648438,62.0,1.391763426244203,0.86,NASA_POWER_MERRA2,66.83297140606422,26.11956,92.052125
26.399554,90.899229,2016-05-22,0.2800000011920929,39.0,2.4563945664087456,0.73,NASA_POWER_MERRA2,66.51907853433528,25.872268,91.213965
28.793879,95.940911,2025-05-31,24.089996337890625,1827.0,28.661547312801563,0.83,NASA_POWER_MERRA2,171.32333891224192,27.715081,94.692035
26.824168,94.856504,2024-09-24,9.259998321533203,292.0,9.73677691573277,0.9,NASA_POWER_MERRA2,19.599730034796824,26.70744,94.70858
26.126655,90.404893,2018-05-18,0.0,33.0,7.085726953533679,0.71,NASA_POWER_MERRA2,80.18447615100696,25.45939722,90.70860278
25.605764,93.925988,2025-05-31,21.30000114440918,1884.0,14.043730788347142,0.89,NASA_POWER_MERRA2,16.56519953830153,25.68176111,94.06811944
22.422946,92.97885,2025-05-31,12.329999923706056,751.0,29.13119796737811,0.93,NASA_POWER_MERRA2,3.4867604354065,22.404215,92.951647
24.596626,92.573348,2024-09-13,2.8399999141693115,24.0,1.0675202709770988,0.9,NASA_POWER_MERRA2,9.553206724412261,24.515944,92.540889
27.722034,91.772799,2020-05-26,12.795001029968262,4038.0,37.21667111223289,0.8,NASA_POWER_MERRA2,16.884038332455873,27.594833,91.866417
26.426497,90.346675,2025-05-30,36.894996643066406,54.0,1.2171181316034885,0.87,NASA_POWER_MERRA2,106.26286361181417,25.872268,91.213965
24.093985,94.238749,2025-05-31,25.475000381469727,233.0,7.125016348901798,0.79,NASA_POWER_MERRA2,25.744697663489188,24.325444,94.232583
24.347418,93.31643,2024-05-28,115.70999145507812,310.0,7.660316591254672,0.94,NASA_POWER_MERRA2,2.5232529953689347,24.35137778,93.34095556
24.401684,94.262224,2024-05-25,2.3299999237060547,617.0,35.842881944700835,0.61,NASA_POWER_MERRA2,8.993482998498628,24.325444,94.232583
26.957209,94.637742,2017-06-16,36.67499923706055,94.0,1.0675202709770988,0.82,NASA_POWER_MERRA2,28.632455787903474,26.70675,94.70475
28.128826,95.998822,2025-11-02,1.555000066757202,1023.0,20.425249359005747,0.89,NASA_POWER_MERRA2,136.3851564725367,27.715081,94.692035
28.529312,94.356911,2025-06-01,13.729999542236328,1198.0,25.8493248967401,0.9,NASA_POWER_MERRA2,96.31865668811828,27.715081,94.692035
26.505104,93.222219,2016-07-16,7.199999809265137,190.0,13.6170618313427,0.9,NASA_POWER_MERRA2,76.7013746005744,27.099285,93.614766
26.699924,92.198449,2025-05-31,4.809999942779541,92.0,0.7548944975654582,0.83,NASA_POWER_MERRA2,22.40182774709971,26.88969,92.12266
27.916416,93.287839,2024-07-02,4.244999885559082,1193.0,32.81818198165607,0.91,NASA_POWER_MERRA2,81.79298084919351,27.339267,93.802581
24.472392,93.306221,2024-08-13,0.0,754.0,25.915703593185818,0.89,NASA_POWER_MERRA2,5.946632105546851,24.450125,93.35963889
25.752342,90.332378,2024-07-17,17.68999671936035,333.0,5.520212884789397,0.92,NASA_POWER_MERRA2,49.43448533834043,25.38163333,90.06033889
28.84325,95.685873,2025-05-30,226.87001037597656,3100.0,34.21858270764895,0.83,NASA_POWER_MERRA2,158.76890779132694,27.715081,94.692035
25.837478,93.644924,2024-05-28,79.3449935913086,193.0,4.168739961832943,0.82,NASA_POWER_MERRA2,27.247577878439774,25.771451,93.907041
27.725473,94.389751,2025-06-01,4.385000228881836,202.0,38.4045168714115,0.91,NASA_POWER_MERRA2,29.777178181029942,27.715081,94.692035
28.671226,94.531555,2024-06-07,1.840000033378601,1863.0,28.577263761514807,0.81,NASA_POWER_MERRA2,107.47554413847904,27.715081,94.692035
26.925483,94.47454,2024-05-28,50.28999710083008,95.0,1.391763426244203,0.69,NASA_POWER_MERRA2,33.36870590515118,26.70675,94.70475
26.49148,93.730894,2024-06-28,17.125001907348633,154.0,4.5823147648922165,0.84,NASA_POWER_MERRA2,50.55737188355963,26.07256,93.928
27.063714,94.557172,2019-06-27,7.575000286102295,88.0,0.9548412538721888,0.84,NASA_POWER_MERRA2,42.305137836797684,26.70675,94.70475
27.38811,92.91926,2025-06-01,30.63999557495117,1785.0,12.659323964606124,0.87,NASA_POWER_MERRA2,49.77460485380301,27.018342,92.6356
26.244149,94.720992,2007-07-19,8.085000038146973,1194.0,26.158981435332173,0.63,NASA_POWER_MERRA2,15.41624780261493,26.11,94.76
24.851677,94.358569,2024-09-12,1.5299999713897705,1398.0,22.64628690782382,0.89,NASA_POWER_MERRA2,8.457343836995696,24.9252,94.3371
27.659723,92.065052,2025-05-30,102.9499969482422,3936.0,17.66231893216494,0.83,NASA_POWER_MERRA2,17.725573353423375,27.591389,91.9025
25.464627,94.581812,2024-05-28,83.06999206542969,1380.0,6.137379659610732,0.92,NASA_POWER_MERRA2,42.92285189122389,25.47217,94.15433
26.809623,92.262533,2025-05-31,9.524999618530272,118.0,4.168739961832943,0.82,NASA_POWER_MERRA2,16.486990559979606,26.88969,92.12266
26.176938,90.76229,2024-05-28,19.71999931335449,34.0,0.4774537773095774,0.85,NASA_POWER_MERRA2,56.43188330997825,25.872268,91.213965
27.442442,93.500447,2024-07-22,19.299999237060547,1938.0,15.951766186006653,0.93,NASA_POWER_MERRA2,31.959483882404047,27.339267,93.802581
28.793599,94.585048,2024-05-28,11.585000991821287,1827.0,35.71296387875258,0.69,NASA_POWER_MERRA2,120.38282420735375,27.715081,94.692035
24.977981,92.911003,2025-06-01,37.25499725341797,210.0,5.322852793549541,0.96,NASA_POWER_MERRA2,14.51584201690643,25.047833,92.789306
26.220111,92.062146,2023-10-02,13.614999771118164,55.0,2.1342998941463125,0.86,NASA_POWER_MERRA2,10.19851800140895,26.24698,91.964383
27.636647,91.82647,2021-08-27,16.89000129699707,3888.0,15.23762774435772,0.79,NASA_POWER_MERRA2,6.091718309870481,27.594833,91.866417
27.532057,91.807331,2024-09-12,0.0,1858.0,37.02532346762258,0.8,NASA_POWER_MERRA2,9.091145736493353,27.594833,91.866417
25.415694,91.359868,2016-05-22,0.3050000071525574,1505.0,9.191033686643834,0.97,NASA_POWER_MERRA2,3.4993274126575713,25.44465,91.34622
27.547693,93.427885,2024-07-02,9.965001106262209,1421.0,31.430092329641088,0.92,NASA_POWER_MERRA2,43.63854321048692,27.339267,93.802581
25.348772,94.413658,2025-05-29,57.78999328613281,956.0,15.503408837548552,0.84,NASA_POWER_MERRA2,29.439472067283507,25.47217,94.15433
26.867207,95.537392,2024-05-28,77.24000549316406,1510.0,40.80122898599703,0.8,NASA_POWER_MERRA2,74.96145679338473,26.41931,94.97369
26.23569,92.889465,2024-05-28,48.7449951171875,315.0,10.309790918800935,0.8,NASA_POWER_MERRA2,64.40685126212297,25.69814,93.129423
24.834215,92.692175,2025-05-31,115.0250015258789,20.0,2.1342998941463125,0.99,NASA_POWER_MERRA2,5.362948391369719,24.80375556,92.733375
27.837614,93.053006,2014-06-27,7.704999446868896,2793.0,22.872101356921007,0.79,NASA_POWER_MERRA2,92.34542597610503,27.339267,93.802581
27.303666,96.023249,2024-05-28,66.86997985839844,276.0,4.431819877885358,0.72,NASA_POWER_MERRA2,139.0290773996508,27.715081,94.692035
26.588402,93.726796,2024-07-09,12.764999389648438,93.0,5.128711509483252,0.85,NASA_POWER_MERRA2,57.884795190776174,27.099285,93.614766
23.408606,92.86766,2024-05-28,96.51499938964844,785.0,4.5823147648922165,0.93,NASA_POWER_MERRA2,3.3125838470442446,23.381533,92.854115
23.683138,91.324287,2024-05-28,14.969999313354492,29.0,1.4320961841646465,0.91,NASA_POWER_MERRA2,14.320650065956405,23.802772,91.272189
26.643985,90.330418,2016-04-22,4.489999771118164,88.0,3.5204050825976285,0.73,NASA_POWER_MERRA2,122.98922281782238,25.872268,91.213965
25.504925,93.972212,2024-05-28,84.37499237060547,1195.0,34.66156061782989,0.88,NASA_POWER_MERRA2,16.038913864989276,25.52036,94.1311201
26.737876,90.62532,2023-09-12,1.2549998760223389,155.0,3.109633021988153,0.7,NASA_POWER_MERRA2,112.72589598715476,25.872268,91.213965
25.710503,94.777701,2012-06-07,0.0,1429.0,25.30315525395983,0.69,NASA_POWER_MERRA2,44.45736605415357,26.11,94.76
24.746027,93.060877,2025-06-01,43.89500045776367,143.0,3.1818128120974354,0.95,NASA_POWER_MERRA2,12.51446681661369,24.645417,93.005361
25.797314,93.287111,2024-07-02,21.76499938964844,375.0,21.743418679701104,0.84,NASA_POWER_MERRA2,19.26230243269143,25.69814,93.129423
27.766409,96.385226,2025-06-01,3.375,1436.0,53.75388443926397,0.95,NASA_POWER_MERRA2,166.73116188643212,27.715081,94.692035
22.67763,93.079399,2024-09-28,0.5550000071525574,635.0,35.891671117465485,0.93,NASA_POWER_MERRA2,23.22154171520416,22.469737,93.100868
25.02119,93.102779,2025-06-01,30.809993743896484,554.0,44.67912405049935,0.96,NASA_POWER_MERRA2,11.5395959388208,24.92097,93.07306
27.711644,94.587697,2025-05-31,8.274999618530273,582.0,26.682404295840968,0.91,NASA_POWER_MERRA2,10.278073270683013,27.715081,94.692035
23.936004,92.210905,2025-06-01,66.17499542236328,67.0,4.393377408433921,0.97,NASA_POWER_MERRA2,44.85500420290088,23.93194444,92.65222222
25.65794,93.407053,2025-05-31,40.21500015258789,270.0,15.23762774435772,0.92,NASA_POWER_MERRA2,28.179151849660546,25.69814,93.129423
26.00513,93.572171,2024-05-28,71.00499725341797,275.0,7.085726953533678,0.82,NASA_POWER_MERRA2,36.33237724241691,26.07256,93.928
28.021178,96.770578,2018-06-14,28.575000762939453,1832.0,37.339950208121046,0.84,NASA_POWER_MERRA2,207.1320807874965,27.715081,94.692035
24.991582,93.091056,2025-06-05,0.1499999910593032,456.0,15.042369244334246,0.9,NASA_POWER_MERRA2,8.058580664104662,24.92097,93.07306
26.217036,93.395119,2024-07-23,0.0,877.0,15.61282805727163,0.73,NASA_POWER_MERRA2,55.56411958200156,26.07256,93.928
26.160091,91.035148,2024-06-12,1.334999918937683,39.0,3.4389123953782974,0.76,NASA_POWER_MERRA2,36.65487638472521,25.872268,91.213965
25.098561,93.699153,2025-06-01,46.380001068115234,1128.0,12.646669179823956,0.91,NASA_POWER_MERRA2,21.933222634265128,24.985,93.52113889
26.136157,90.360342,2010-06-03,81.010009765625,34.0,0.6752059787394532,0.86,NASA_POWER_MERRA2,82.93665303298113,25.45939722,90.70860278
27.707424,96.77159,2024-05-28,33.185001373291016,2470.0,46.5375055922922,0.79,NASA_POWER_MERRA2,204.7133591927879,27.715081,94.692035
25.915488,94.818488,2024-09-12,0.0,1043.0,22.25977894945414,0.94,NASA_POWER_MERRA2,22.40457487150073,26.11,94.76
25.222539,93.174638,2025-05-31,98.28500366210938,499.0,13.278657435202684,0.97,NASA_POWER_MERRA2,2.0678988051282867,25.229556,93.1556
27.498601,96.59387,2022-04-04,19.494997024536133,822.0,15.291903460514275,0.96,NASA_POWER_MERRA2,188.9355823104267,27.715081,94.692035
23.921119,93.075645,2024-05-28,86.41000366210938,606.0,40.32099374186543,0.94,NASA_POWER_MERRA2,19.334419064603384,24.08927222,93.12408611
26.120862,92.582527,2025-05-31,25.294998168945312,57.0,2.862405226111748,0.86,NASA_POWER_MERRA2,52.95495910449264,26.11956,92.052125
28.852166,94.069207,2024-08-18,17.240001678466797,4065.0,31.274111327369862,0.86,NASA_POWER_MERRA2,140.37747490088668,27.715081,94.692035
28.281316,94.472832,2024-05-28,28.279998779296875,1563.0,16.054316318325498,0.74,NASA_POWER_MERRA2,66.5391145283855,27.715081,94.692035
25.877744,93.336762,2024-05-28,72.91999053955078,256.0,1.817522018719848,0.8,NASA_POWER_MERRA2,28.80591443573876,25.69814,93.129423
23.092824,91.764197,2024-05-28,26.049999237060547,86.0,5.72043313097531,0.89,NASA_POWER_MERRA2,31.418390256859656,23.22966667,91.49532222
23.502472,92.455396,2024-09-26,0.994999885559082,230.0,21.18915910142139,0.93,NASA_POWER_MERRA2,18.86065054737178,23.52583333,92.63861111
26.024056,92.03921,2025-06-02,6.50999927520752,257.0,10.373096895258447,0.85,NASA_POWER_MERRA2,10.69763305741657,26.11956,92.052125
25.756429,90.648957,2024-07-02,12.104999542236328,233.0,17.687823087123586,0.94,NASA_POWER_MERRA2,33.56561272096654,25.45939722,90.70860278
25.015275,93.667713,2024-08-13,0.0,1443.0,14.481123401789077,0.86,NASA_POWER_MERRA2,15.150032151597426,24.985,93.52113889
25.087668,92.814374,2024-05-28,98.85000610351562,120.0,1.6876048941769748,0.96,NASA_POWER_MERRA2,4.7320573871788625,25.117665,92.847709
24.30179,92.98525,2020-06-02,4.639999866485596,889.0,14.491950708622538,0.85,NASA_POWER_MERRA2,3.8259654052285255,24.32836667,93.00923056
26.249954,92.623788,2022-05-15,72.29999542236328,66.0,1.3502244696996155,0.83,NASA_POWER_MERRA2,58.85649439491445,26.11956,92.052125
24.223323,93.86331,2025-06-01,44.68000030517578,808.0,16.48461023921887,0.85,NASA_POWER_MERRA2,23.780306386767062,24.3309,93.66054444
27.864055,95.977751,2025-06-05,0.5249999761581421,160.0,0.3376147110174216,0.88,NASA_POWER_MERRA2,127.55607381179597,27.715081,94.692035
25.958423,90.905176,2024-08-24,2.429999828338623,57.0,2.8821812090202448,0.89,NASA_POWER_MERRA2,32.33477484266373,25.872268,91.213965
28.096184,96.253795,2024-08-06,0.0,1586.0,61.90681276560448,0.93,NASA_POWER_MERRA2,159.20855249107282,27.715081,94.692035
22.085975,92.618173,2022-06-17,43.57499694824219,211.0,27.422370420775675,0.92,NASA_POWER_MERRA2,49.29641644113878,22.404215,92.951647
28.402553,95.863448,2024-05-28,26.259998321533203,1739.0,26.56505117707799,0.77,NASA_POWER_MERRA2,138.04258834682636,27.715081,94.692035
27.60878,94.772236,2017-07-04,7.619999885559082,108.0,0.6752059787394532,0.97,NASA_POWER_MERRA2,14.216350224154228,27.715081,94.692035
23.587798,91.594863,2024-05-28,12.664997100830078,128.0,20.07159692178412,0.91,NASA_POWER_MERRA2,18.232586018280596,23.751528,91.604533
25.569762,93.33179,2025-05-30,71.69499206542969,435.0,8.917089630363527,0.92,NASA_POWER_MERRA2,22.829467258934603,25.648512,93.121528
25.41485,91.672354,2024-05-28,63.21001052856445,1652.0,4.100293712915969,0.99,NASA_POWER_MERRA2,0.6333013916182982,25.41384722,91.67856111
26.182798,91.431576,2020-05-26,132.5749969482422,46.0,2.263636058426967,0.94,NASA_POWER_MERRA2,26.471881624024068,26.2272613,91.6922458
26.001638,94.704077,2024-05-28,93.36497497558594,1807.0,28.176705590951745,0.92,NASA_POWER_MERRA2,13.281326876963767,26.11,94.76
26.735359,94.81519,2024-07-09,2.7249999046325684,452.0,22.41511705373408,0.92,NASA_POWER_MERRA2,11.034206131643268,26.70744,94.70858
28.29714,94.305301,2024-07-09,13.985000610351562,2038.0,37.47781378511902,0.95,NASA_POWER_MERRA2,75.03620275000738,27.715081,94.692035
23.51677,91.492242,2013-09-01,0.3400000035762787,21.0,1.7210061534334908,0.87,NASA_POWER_MERRA2,28.50024283985546,23.751528,91.604533
26.742926,93.059551,2025-05-30,140.38499450683594,80.0,0.4774537773095774,0.9,NASA_POWER_MERRA2,52.018109244152186,27.018342,92.6356
28.358939,94.229254,2024-09-12,0.0,1774.0,24.104107613054275,0.85,NASA_POWER_MERRA2,84.78566075306425,27.715081,94.692035
25.525622,92.027235,2024-05-28,41.93998718261719,1434.0,8.056359672969409,0.99,NASA_POWER_MERRA2,7.387887710766841,25.54261,92.09842
28.651814,93.459649,2024-10-28,0.0,4085.0,21.271475106637943,0.84,NASA_POWER_MERRA2,149.78196580809566,27.339267,93.802581
24.797066,93.730856,2024-05-28,117.70498657226562,914.0,20.51645901955324,0.91,NASA_POWER_MERRA2,0.8037862349887476,24.791306,93.735667
26.132873,92.41922,2025-09-13,55.40999603271485,77.0,1.2171181316034885,0.84,NASA_POWER_MERRA2,36.67838188661722,26.11956,92.052125
28.361263,96.300812,2024-05-28,26.759998321533203,3918.0,49.73664504238683,0.82,NASA_POWER_MERRA2,173.47056994500738,27.715081,94.692035
24.674793,92.552594,2025-05-30,26.404993057250977,33.0,3.1818128120974354,0.94,NASA_POWER_MERRA2,5.838121244858565,24.659389,92.497361
25.96859,90.865374,2024-06-17,154.04998779296875,57.0,5.641219812715514,0.92,NASA_POWER_MERRA2,36.47042253000308,25.872268,91.213965
26.528916,92.498109,2022-05-15,113.59001159667967,63.0,0.7548944975654582,0.86,NASA_POWER_MERRA2,54.77328498190307,26.88969,92.12266
27.634254,95.126611,2024-05-28,34.635005950927734,108.0,0.6752059787394532,0.7,NASA_POWER_MERRA2,43.72810695706645,27.715081,94.692035
24.025025,92.75139,2024-05-28,73.76499938964844,472.0,26.39225472997553,0.95,NASA_POWER_MERRA2,12.00207773569317,23.91777778,92.73805556
26.943419,94.072164,2016-07-17,3.1999998092651367,82.0,0.9548412538721888,0.9,NASA_POWER_MERRA2,30.352736792647146,27.105253,93.825399
25.901951,94.614537,2012-07-17,2.4900002479553223,1568.0,23.934638252629068,0.85,NASA_POWER_MERRA2,27.322306830447648,26.11,94.76
26.271564,93.437972,2025-05-31,38.6050033569336,906.0,26.25982709963758,0.83,NASA_POWER_MERRA2,53.67564925993353,26.07256,93.928
27.793321,96.685985,2024-09-24,15.31999969482422,2755.0,28.46421224394294,0.88,NASA_POWER_MERRA2,196.4002232366046,27.715081,94.692035
27.593212,92.77059,2025-07-29,1.679999828338623,1135.0,41.64194151302286,0.82,NASA_POWER_MERRA2,65.29933981592161,27.018342,92.6356
25.398316,90.525954,2018-06-22,0.1550000011920929,360.0,13.085403969626222,0.97,NASA_POWER_MERRA2,19.500819428178488,25.45903056,90.70813333
29.214675,96.270801,2025-05-31,15.134998321533203,4487.0,33.239755086314034,0.83,NASA_POWER_MERRA2,227.19841893706942,27.715081,94.692035
28.642926,94.484727,2024-05-28,13.74499797821045,3895.0,17.390226107566324,0.74,NASA_POWER_MERRA2,105.15362179277624,27.715081,94.692035
24.486059,94.309247,2025-05-31,24.945003509521484,682.0,14.481123401789077,0.86,NASA_POWER_MERRA2,19.47377757907887,24.325444,94.232583
28.233953,93.380169,2025-06-06,6.324999809265137,2772.0,33.169529390014134,0.81,NASA_POWER_MERRA2,107.81405923589077,27.339267,93.802581
29.323957,95.755468,2025-09-13,1.8199999332427976,4756.0,47.09147686780061,0.72,NASA_POWER_MERRA2,206.8782337204441,27.715081,94.692035
22.3057,93.039128,2022-06-17,7.6449995040893555,1115.0,39.07651938101343,0.86,NASA_POWER_MERRA2,14.175103795843329,22.404215,92.951647
26.654875,90.68374,2024-07-17,17.64499855041504,108.0,2.160788974078258,0.85,NASA_POWER_MERRA2,101.82439590931823,25.872268,91.213965
24.985715,93.006581,2024-05-28,142.5900115966797,88.0,12.755871704044356,0.96,NASA_POWER_MERRA2,9.83607337280228,24.92097,93.07306
23.904088,91.906123,2016-05-17,17.064998626708984,147.0,3.584252301697434,0.76,NASA_POWER_MERRA2,32.74277964216141,24.16966667,91.76686111
25.630644,92.048241,2023-09-12,12.869999885559082,1030.0,5.570959980093077,0.94,NASA_POWER_MERRA2,11.006786041135102,25.54261,92.09842
26.51178,93.19714,2024-08-15,10.369999885559082,160.0,12.822549366490056,0.87,NASA_POWER_MERRA2,77.36665411146025,27.099285,93.614766
25.325903,90.251092,2010-04-02,0.0,159.0,12.814236200163856,0.35,NASA_POWER_MERRA2,20.144644885112946,25.38163333,90.06033889
26.139538,90.397429,2024-07-02,12.974998474121094,27.0,1.5095270002735288,0.94,NASA_POWER_MERRA2,81.79286219462826,25.45939722,90.70860278
27.387423,92.956545,2019-07-07,20.8799991607666,1107.0,20.99158237694124,0.89,NASA_POWER_MERRA2,51.88175340563002,27.018342,92.6356
26.173549,91.903509,2024-05-28,36.35499954223633,241.0,7.917305155246911,0.9,NASA_POWER_MERRA2,3.9731632544492723,26.156633,91.938576
27.342352,96.979134,2009-07-27,16.375001907348633,3569.0,27.55925800065557,0.88,NASA_POWER_MERRA2,223.81600734676067,26.41931,94.97369
